wordindex,word,surah,ayah,startx,starty,width,pageno,rawword,pageno1
514,آدَمُ,2,33,,,,7,آدم,6
515,أَنبِئْهُم,2,33,,,,7,أنبئهم,6
516,بِأَسْمَائِهِمْ,2,33,,,,7,بأسمائهم,6
517,فَلَمَّا,2,33,,,,7,فلما,6
518,أَنبَأَهُم,2,33,,,,7,أنبأهم,6
519,بِأَسْمَائِهِمْ,2,33,,,,7,بأسمائهم,6
520,قَالَ,2,33,,,,7,قال,6
521,أَلَمْ,2,33,,,,7,ألم,6
522,أَقُل,2,33,,,,7,أقل,6
523,لَّكُمْ,2,33,,,,7,لكم,6
524,إِنِّي,2,33,,,,7,إني,6
525,أَعْلَمُ,2,33,,,,7,أعلم,6
526,غَيْبَ,2,33,,,,7,غيب,6
527,السَّمَاوَاتِ,2,33,,,,7,السماوات,6
528,وَالْأَرْضِ,2,33,,,,7,والأرض,6
529,وَأَعْلَمُ,2,33,,,,7,وأعلم,6
530,مَا,2,33,,,,7,ما,6
531,تُبْدُونَ,2,33,,,,7,تبدون,6
532,وَمَا,2,33,,,,7,وما,6
533,كُنتُمْ,2,33,,,,7,كنتم,6
534,تَكْتُمُونَ,2,33,,,,7,تكتمون,6
535,وَإِذْ,2,34,,,,7,وإذ,6
536,قُلْنَا,2,34,,,,7,قلنا,6
537,لِلْمَلَائِكَةِ,2,34,,,,7,للملائكة,6
538,اسْجُدُوا,2,34,,,,7,اسجدوا,6
539,لِآدَمَ,2,34,,,,7,لآدم,6
540,فَسَجَدُوا,2,34,,,,7,فسجدوا,6
541,إِلَّا,2,34,,,,7,إلا,6
542,إِبْلِيسَ,2,34,,,,7,إبليس,6
543,أَبَىٰ,2,34,,,,7,أبى,6
544,وَاسْتَكْبَرَ,2,34,,,,7,واستكبر,6
545,وَكَانَ,2,34,,,,7,وكان,6
546,مِنَ,2,34,,,,7,من,6
547,الْكَافِرِينَ,2,34,,,,7,الكافرين,6
548,وَقُلْنَا,2,35,,,,7,وقلنا,6
549,يَا,2,35,,,,7,يا,6
550,آدَمُ,2,35,,,,7,آدم,6
551,اسْكُنْ,2,35,,,,7,اسكن,6
552,أَنتَ,2,35,,,,7,أنت,6
553,وَزَوْجُكَ,2,35,,,,7,وزوجك,6
554,الْجَنَّةَ,2,35,,,,7,الجنة,6
555,وَكُلَا,2,35,,,,7,وكلا,6
556,مِنْهَا,2,35,,,,7,منها,6
557,رَغَدًا,2,35,,,,7,رغدا,6
558,حَيْثُ,2,35,,,,7,حيث,6
559,شِئْتُمَا,2,35,,,,7,شئتما,6
560,وَلَا,2,35,,,,7,ولا,6
561,تَقْرَبَا,2,35,,,,7,تقربا,6
562,هَٰذِهِ,2,35,,,,7,هذه,6
563,الشَّجَرَةَ,2,35,,,,7,الشجرة,6
564,فَتَكُونَا,2,35,,,,7,فتكونا,6
565,مِنَ,2,35,,,,7,من,6
566,الظَّالِمِينَ,2,35,,,,7,الظالمين,6
567,فَأَزَلَّهُمَا,2,36,,,,7,فأزلهما,6
568,الشَّيْطَانُ,2,36,,,,7,الشيطان,6
569,عَنْهَا,2,36,,,,7,عنها,6
570,فَأَخْرَجَهُمَا,2,36,,,,7,فأخرجهما,6
571,مِمَّا,2,36,,,,7,مما,6
572,كَانَا,2,36,,,,7,كانا,6
573,فِيهِ,2,36,,,,7,فيه,6
574,وَقُلْنَا,2,36,,,,7,وقلنا,6
575,اهْبِطُوا,2,36,,,,7,اهبطوا,6
576,بَعْضُكُمْ,2,36,,,,7,بعضكم,6
577,لِبَعْضٍ,2,36,,,,7,لبعض,6
578,عَدُوٌّ,2,36,,,,7,عدو,6
579,وَلَكُمْ,2,36,,,,7,ولكم,6
580,فِي,2,36,,,,7,في,6
581,الْأَرْضِ,2,36,,,,7,الأرض,6
582,مُسْتَقَرٌّ,2,36,,,,7,مستقر,6
583,وَمَتَاعٌ,2,36,,,,7,ومتاع,6
584,إِلَىٰ,2,36,,,,7,إلى,6
585,حِينٍ,2,36,,,,7,حين,6
586,فَتَلَقَّىٰ,2,37,,,,7,فتلقى,6
587,آدَمُ,2,37,,,,7,آدم,6
588,مِن,2,37,,,,7,من,6
589,رَّبِّهِ,2,37,,,,7,ربه,6
590,كَلِمَاتٍ,2,37,,,,7,كلمات,6
591,فَتَابَ,2,37,,,,7,فتاب,6
592,عَلَيْهِ,2,37,,,,7,عليه,6
593,إِنَّهُ,2,37,,,,7,إنه,6
594,هُوَ,2,37,,,,7,هو,6
595,التَّوَّابُ,2,37,,,,7,التواب,6
596,الرَّحِيمُ,2,37,,,,7,الرحيم,6
597,قُلْنَا,2,38,,,,7,قلنا,7
598,اهْبِطُوا,2,38,,,,7,اهبطوا,7
599,مِنْهَا,2,38,,,,7,منها,7
600,جَمِيعًا,2,38,,,,7,جميعا,7
601,فَإِمَّا,2,38,,,,7,فإما,7
602,يَأْتِيَنَّكُم,2,38,,,,7,يأتينكم,7
603,مِّنِّي,2,38,,,,7,مني,7
604,هُدًى,2,38,,,,7,هدى,7
605,فَمَن,2,38,,,,7,فمن,7
606,تَبِعَ,2,38,,,,7,تبع,7
607,هُدَايَ,2,38,,,,7,هداي,7
608,فَلَا,2,38,,,,7,فلا,7
609,خَوْفٌ,2,38,,,,7,خوف,7
610,عَلَيْهِمْ,2,38,,,,7,عليهم,7
611,وَلَا,2,38,,,,7,ولا,7
612,هُمْ,2,38,,,,7,هم,7
613,يَحْزَنُونَ,2,38,,,,7,يحزنون,7
614,وَالَّذِينَ,2,39,,,,8,والذين,7
615,كَفَرُوا,2,39,,,,8,كفروا,7
616,وَكَذَّبُوا,2,39,,,,8,وكذبوا,7
617,بِآيَاتِنَا,2,39,,,,8,بآياتنا,7
618,أُولَٰئِكَ,2,39,,,,8,أولئك,7
619,أَصْحَابُ,2,39,,,,8,أصحاب,7
620,النَّارِ,2,39,,,,8,النار,7
621,هُمْ,2,39,,,,8,هم,7
622,فِيهَا,2,39,,,,8,فيها,7
623,خَالِدُونَ,2,39,,,,8,خالدون,7
624,يَا,2,40,,,,8,يا,7
625,بَنِي,2,40,,,,8,بني,7
626,إِسْرَائِيلَ,2,40,,,,8,إسرائيل,7
627,اذْكُرُوا,2,40,,,,8,اذكروا,7
628,نِعْمَتِيَ,2,40,,,,8,نعمتي,7
629,الَّتِي,2,40,,,,8,التي,7
630,أَنْعَمْتُ,2,40,,,,8,أنعمت,7
631,عَلَيْكُمْ,2,40,,,,8,عليكم,7
632,وَأَوْفُوا,2,40,,,,8,وأوفوا,7
633,بِعَهْدِي,2,40,,,,8,بعهدي,7
634,أُوفِ,2,40,,,,8,أوف,7
635,بِعَهْدِكُمْ,2,40,,,,8,بعهدكم,7
636,وَإِيَّايَ,2,40,,,,8,وإياي,7
637,فَارْهَبُونِ,2,40,,,,8,فارهبون,7
638,وَآمِنُوا,2,41,,,,8,وآمنوا,7
639,بِمَا,2,41,,,,8,بما,7
640,أَنزَلْتُ,2,41,,,,8,أنزلت,7
641,مُصَدِّقًا,2,41,,,,8,مصدقا,7
642,لِّمَا,2,41,,,,8,لما,7
643,مَعَكُمْ,2,41,,,,8,معكم,7
644,وَلَا,2,41,,,,8,ولا,7
645,تَكُونُوا,2,41,,,,8,تكونوا,7
646,أَوَّلَ,2,41,,,,8,أول,7
647,كَافِرٍ,2,41,,,,8,كافر,7
648,بِهِ,2,41,,,,8,به,7
649,وَلَا,2,41,,,,8,ولا,7
650,تَشْتَرُوا,2,41,,,,8,تشتروا,7
651,بِآيَاتِي,2,41,,,,8,بآياتي,7
652,ثَمَنًا,2,41,,,,8,ثمنا,7
653,قَلِيلًا,2,41,,,,8,قليلا,7
654,وَإِيَّايَ,2,41,,,,8,وإياي,7
655,فَاتَّقُونِ,2,41,,,,8,فاتقون,7
656,وَلَا,2,42,,,,8,ولا,7
657,تَلْبِسُوا,2,42,,,,8,تلبسوا,7
658,الْحَقَّ,2,42,,,,8,الحق,7
659,بِالْبَاطِلِ,2,42,,,,8,بالباطل,7
660,وَتَكْتُمُوا,2,42,,,,8,وتكتموا,7
661,الْحَقَّ,2,42,,,,8,الحق,7
662,وَأَنتُمْ,2,42,,,,8,وأنتم,7
663,تَعْلَمُونَ,2,42,,,,8,تعلمون,7
664,وَأَقِيمُوا,2,43,,,,8,وأقيموا,7
665,الصَّلَاةَ,2,43,,,,8,الصلاة,7
666,وَآتُوا,2,43,,,,8,وآتوا,7
667,الزَّكَاةَ,2,43,,,,8,الزكاة,7
668,وَارْكَعُوا,2,43,,,,8,واركعوا,7
669,مَعَ,2,43,,,,8,مع,7
670,الرَّاكِعِينَ,2,43,,,,8,الراكعين,7
671,أَتَأْمُرُونَ,2,44,,,,8,أتأمرون,7
672,النَّاسَ,2,44,,,,8,الناس,7
673,بِالْبِرِّ,2,44,,,,8,بالبر,7
674,وَتَنسَوْنَ,2,44,,,,8,وتنسون,7
675,أَنفُسَكُمْ,2,44,,,,8,أنفسكم,7
676,وَأَنتُمْ,2,44,,,,8,وأنتم,7
677,تَتْلُونَ,2,44,,,,8,تتلون,7
678,الْكِتَابَ,2,44,,,,8,الكتاب,7
679,أَفَلَا,2,44,,,,8,أفلا,7
680,تَعْقِلُونَ,2,44,,,,8,تعقلون,7
681,وَاسْتَعِينُوا,2,45,,,,8,واستعينوا,7
682,بِالصَّبْرِ,2,45,,,,8,بالصبر,7
683,وَالصَّلَاةِ,2,45,,,,8,والصلاة,7
684,وَإِنَّهَا,2,45,,,,8,وإنها,7
685,لَكَبِيرَةٌ,2,45,,,,8,لكبيرة,7
686,إِلَّا,2,45,,,,8,إلا,7
687,عَلَى,2,45,,,,8,على,7
688,الْخَاشِعِينَ,2,45,,,,8,الخاشعين,7
689,الَّذِينَ,2,46,,,,8,الذين,7
690,يَظُنُّونَ,2,46,,,,8,يظنون,7
691,أَنَّهُم,2,46,,,,8,أنهم,7
692,مُّلَاقُو,2,46,,,,8,ملاقو,7
693,رَبِّهِمْ,2,46,,,,8,ربهم,7
694,وَأَنَّهُمْ,2,46,,,,8,وأنهم,7
695,إِلَيْهِ,2,46,,,,8,إليه,7
696,رَاجِعُونَ,2,46,,,,8,راجعون,7
697,يَا,2,47,,,,8,يا,7
698,بَنِي,2,47,,,,8,بني,7
699,إِسْرَائِيلَ,2,47,,,,8,إسرائيل,7
700,اذْكُرُوا,2,47,,,,8,اذكروا,7
701,نِعْمَتِيَ,2,47,,,,8,نعمتي,7
702,الَّتِي,2,47,,,,8,التي,7
703,أَنْعَمْتُ,2,47,,,,8,أنعمت,7
704,عَلَيْكُمْ,2,47,,,,8,عليكم,7
705,وَأَنِّي,2,47,,,,8,وأني,7
706,فَضَّلْتُكُمْ,2,47,,,,8,فضلتكم,7
707,عَلَى,2,47,,,,8,على,7
708,الْعَالَمِينَ,2,47,,,,8,العالمين,7
709,وَاتَّقُوا,2,48,,,,8,واتقوا,7
710,يَوْمًا,2,48,,,,8,يوما,7
711,لَّا,2,48,,,,8,لا,7
712,تَجْزِي,2,48,,,,8,تجزي,7
713,نَفْسٌ,2,48,,,,8,نفس,7
714,عَن,2,48,,,,8,عن,7
715,نَّفْسٍ,2,48,,,,8,نفس,7
716,شَيْئًا,2,48,,,,8,شيئا,7
717,وَلَا,2,48,,,,8,ولا,7
718,يُقْبَلُ,2,48,,,,8,يقبل,7
719,مِنْهَا,2,48,,,,8,منها,7
720,شَفَاعَةٌ,2,48,,,,8,شفاعة,7
721,وَلَا,2,48,,,,8,ولا,7
722,يُؤْخَذُ,2,48,,,,8,يؤخذ,7
723,مِنْهَا,2,48,,,,8,منها,7
724,عَدْلٌ,2,48,,,,8,عدل,7
725,وَلَا,2,48,,,,8,ولا,7
726,هُمْ,2,48,,,,8,هم,7
727,يُنصَرُونَ,2,48,,,,8,ينصرون,7
728,وَإِذْ,2,49,,,,8,وإذ,8
729,نَجَّيْنَاكُم,2,49,,,,8,نجيناكم,8
730,مِّنْ,2,49,,,,8,من,8
731,آلِ,2,49,,,,8,آل,8
732,فِرْعَوْنَ,2,49,,,,8,فرعون,8
733,يَسُومُونَكُمْ,2,49,,,,8,يسومونكم,8
734,سُوءَ,2,49,,,,8,سوء,8
735,الْعَذَابِ,2,49,,,,8,العذاب,8
736,يُذَبِّحُونَ,2,49,,,,8,يذبحون,8
737,أَبْنَاءَكُمْ,2,49,,,,8,أبناءكم,8
738,وَيَسْتَحْيُونَ,2,49,,,,8,ويستحيون,8
739,نِسَاءَكُمْ,2,49,,,,8,نساءكم,8
740,وَفِي,2,49,,,,8,وفي,8
741,ذَٰلِكُم,2,49,,,,8,ذلكم,8
742,بَلَاءٌ,2,49,,,,8,بلاء,8
743,مِّن,2,49,,,,8,من,8
744,رَّبِّكُمْ,2,49,,,,8,ربكم,8
745,عَظِيمٌ,2,49,,,,8,عظيم,8
746,وَإِذْ,2,50,,,,9,وإذ,8
747,فَرَقْنَا,2,50,,,,9,فرقنا,8
748,بِكُمُ,2,50,,,,9,بكم,8
749,الْبَحْرَ,2,50,,,,9,البحر,8
750,فَأَنجَيْنَاكُمْ,2,50,,,,9,فأنجيناكم,8
751,وَأَغْرَقْنَا,2,50,,,,9,وأغرقنا,8
752,آلَ,2,50,,,,9,آل,8
753,فِرْعَوْنَ,2,50,,,,9,فرعون,8
754,وَأَنتُمْ,2,50,,,,9,وأنتم,8
755,تَنظُرُونَ,2,50,,,,9,تنظرون,8
756,وَإِذْ,2,51,,,,9,وإذ,8
757,وَاعَدْنَا,2,51,,,,9,واعدنا,8
758,مُوسَىٰ,2,51,,,,9,موسى,8
759,أَرْبَعِينَ,2,51,,,,9,أربعين,8
760,لَيْلَةً,2,51,,,,9,ليلة,8
761,ثُمَّ,2,51,,,,9,ثم,8
762,اتَّخَذْتُمُ,2,51,,,,9,اتخذتم,8
763,الْعِجْلَ,2,51,,,,9,العجل,8
764,مِن,2,51,,,,9,من,8
765,بَعْدِهِ,2,51,,,,9,بعده,8
766,وَأَنتُمْ,2,51,,,,9,وأنتم,8
767,ظَالِمُونَ,2,51,,,,9,ظالمون,8
768,ثُمَّ,2,52,,,,9,ثم,8
769,عَفَوْنَا,2,52,,,,9,عفونا,8
770,عَنكُم,2,52,,,,9,عنكم,8
771,مِّن,2,52,,,,9,من,8
772,بَعْدِ,2,52,,,,9,بعد,8
773,ذَٰلِكَ,2,52,,,,9,ذلك,8
774,لَعَلَّكُمْ,2,52,,,,9,لعلكم,8
775,تَشْكُرُونَ,2,52,,,,9,تشكرون,8
776,وَإِذْ,2,53,,,,9,وإذ,8
777,آتَيْنَا,2,53,,,,9,آتينا,8
778,مُوسَى,2,53,,,,9,موسى,8
779,الْكِتَابَ,2,53,,,,9,الكتاب,8
780,وَالْفُرْقَانَ,2,53,,,,9,والفرقان,8
781,لَعَلَّكُمْ,2,53,,,,9,لعلكم,8
782,تَهْتَدُونَ,2,53,,,,9,تهتدون,8
783,وَإِذْ,2,54,,,,9,وإذ,8
784,قَالَ,2,54,,,,9,قال,8
785,مُوسَىٰ,2,54,,,,9,موسى,8
786,لِقَوْمِهِ,2,54,,,,9,لقومه,8
787,يَا,2,54,,,,9,يا,8
788,قَوْمِ,2,54,,,,9,قوم,8
789,إِنَّكُمْ,2,54,,,,9,إنكم,8
790,ظَلَمْتُمْ,2,54,,,,9,ظلمتم,8
791,أَنفُسَكُم,2,54,,,,9,أنفسكم,8
792,بِاتِّخَاذِكُمُ,2,54,,,,9,باتخاذكم,8
793,الْعِجْلَ,2,54,,,,9,العجل,8
794,فَتُوبُوا,2,54,,,,9,فتوبوا,8
795,إِلَىٰ,2,54,,,,9,إلى,8
796,بَارِئِكُمْ,2,54,,,,9,بارئكم,8
797,فَاقْتُلُوا,2,54,,,,9,فاقتلوا,8
798,أَنفُسَكُمْ,2,54,,,,9,أنفسكم,8
799,ذَٰلِكُمْ,2,54,,,,9,ذلكم,8
800,خَيْرٌ,2,54,,,,9,خير,8
801,لَّكُمْ,2,54,,,,9,لكم,8
802,عِندَ,2,54,,,,9,عند,8
803,بَارِئِكُمْ,2,54,,,,9,بارئكم,8
804,فَتَابَ,2,54,,,,9,فتاب,8
805,عَلَيْكُمْ,2,54,,,,9,عليكم,8
806,إِنَّهُ,2,54,,,,9,إنه,8
807,هُوَ,2,54,,,,9,هو,8
808,التَّوَّابُ,2,54,,,,9,التواب,8
809,الرَّحِيمُ,2,54,,,,9,الرحيم,8
810,وَإِذْ,2,55,,,,9,وإذ,8
811,قُلْتُمْ,2,55,,,,9,قلتم,8
812,يَا,2,55,,,,9,يا,8
813,مُوسَىٰ,2,55,,,,9,موسى,8
814,لَن,2,55,,,,9,لن,8
815,نُّؤْمِنَ,2,55,,,,9,نؤمن,8
816,لَكَ,2,55,,,,9,لك,8
817,حَتَّىٰ,2,55,,,,9,حتى,8
818,نَرَى,2,55,,,,9,نرى,8
819,اللَّهَ,2,55,,,,9,الله,8
820,جَهْرَةً,2,55,,,,9,جهرة,8
821,فَأَخَذَتْكُمُ,2,55,,,,9,فأخذتكم,8
822,الصَّاعِقَةُ,2,55,,,,9,الصاعقة,8
823,وَأَنتُمْ,2,55,,,,9,وأنتم,8
824,تَنظُرُونَ,2,55,,,,9,تنظرون,8
825,ثُمَّ,2,56,,,,9,ثم,8
826,بَعَثْنَاكُم,2,56,,,,9,بعثناكم,8
827,مِّن,2,56,,,,9,من,8
828,بَعْدِ,2,56,,,,9,بعد,8
829,مَوْتِكُمْ,2,56,,,,9,موتكم,8
830,لَعَلَّكُمْ,2,56,,,,9,لعلكم,8
831,تَشْكُرُونَ,2,56,,,,9,تشكرون,8
832,وَظَلَّلْنَا,2,57,,,,9,وظللنا,8
833,عَلَيْكُمُ,2,57,,,,9,عليكم,8
834,الْغَمَامَ,2,57,,,,9,الغمام,8
835,وَأَنزَلْنَا,2,57,,,,9,وأنزلنا,8
836,عَلَيْكُمُ,2,57,,,,9,عليكم,8
837,الْمَنَّ,2,57,,,,9,المن,8
838,وَالسَّلْوَىٰ,2,57,,,,9,والسلوى,8
839,كُلُوا,2,57,,,,9,كلوا,8
840,مِن,2,57,,,,9,من,8
841,طَيِّبَاتِ,2,57,,,,9,طيبات,8
842,مَا,2,57,,,,9,ما,8
843,رَزَقْنَاكُمْ,2,57,,,,9,رزقناكم,8
844,وَمَا,2,57,,,,9,وما,8
845,ظَلَمُونَا,2,57,,,,9,ظلمونا,8
846,وَلَٰكِن,2,57,,,,9,ولكن,8
847,كَانُوا,2,57,,,,9,كانوا,8
848,أَنفُسَهُمْ,2,57,,,,9,أنفسهم,8
849,يَظْلِمُونَ,2,57,,,,9,يظلمون,8
850,وَإِذْ,2,58,,,,9,وإذ,9
851,قُلْنَا,2,58,,,,9,قلنا,9
852,ادْخُلُوا,2,58,,,,9,ادخلوا,9
853,هَٰذِهِ,2,58,,,,9,هذه,9
854,الْقَرْيَةَ,2,58,,,,9,القرية,9
855,فَكُلُوا,2,58,,,,9,فكلوا,9
856,مِنْهَا,2,58,,,,9,منها,9
857,حَيْثُ,2,58,,,,9,حيث,9
858,شِئْتُمْ,2,58,,,,9,شئتم,9
859,رَغَدًا,2,58,,,,9,رغدا,9
860,وَادْخُلُوا,2,58,,,,9,وادخلوا,9
861,الْبَابَ,2,58,,,,9,الباب,9
862,سُجَّدًا,2,58,,,,9,سجدا,9
863,وَقُولُوا,2,58,,,,9,وقولوا,9
864,حِطَّةٌ,2,58,,,,9,حطة,9
865,نَّغْفِرْ,2,58,,,,9,نغفر,9
866,لَكُمْ,2,58,,,,9,لكم,9
867,خَطَايَاكُمْ,2,58,,,,9,خطاياكم,9
868,وَسَنَزِيدُ,2,58,,,,9,وسنزيد,9
869,الْمُحْسِنِينَ,2,58,,,,9,المحسنين,9
870,فَبَدَّلَ,2,59,,,,9,فبدل,9
871,الَّذِينَ,2,59,,,,9,الذين,9
872,ظَلَمُوا,2,59,,,,9,ظلموا,9
873,قَوْلًا,2,59,,,,9,قولا,9
874,غَيْرَ,2,59,,,,9,غير,9
875,الَّذِي,2,59,,,,9,الذي,9
876,قِيلَ,2,59,,,,9,قيل,9
877,لَهُمْ,2,59,,,,9,لهم,9
878,فَأَنزَلْنَا,2,59,,,,9,فأنزلنا,9
879,عَلَى,2,59,,,,9,على,9
880,الَّذِينَ,2,59,,,,9,الذين,9
881,ظَلَمُوا,2,59,,,,9,ظلموا,9
882,رِجْزًا,2,59,,,,9,رجزا,9
883,مِّنَ,2,59,,,,9,من,9
884,السَّمَاءِ,2,59,,,,9,السماء,9
885,بِمَا,2,59,,,,9,بما,9
886,كَانُوا,2,59,,,,9,كانوا,9
887,يَفْسُقُونَ,2,59,,,,9,يفسقون,9
888,وَإِذِ,2,60,,,,10,وإذ,9
889,اسْتَسْقَىٰ,2,60,,,,10,استسقى,9
890,مُوسَىٰ,2,60,,,,10,موسى,9
891,لِقَوْمِهِ,2,60,,,,10,لقومه,9
892,فَقُلْنَا,2,60,,,,10,فقلنا,9
893,اضْرِب,2,60,,,,10,اضرب,9
894,بِّعَصَاكَ,2,60,,,,10,بعصاك,9
895,الْحَجَرَ,2,60,,,,10,الحجر,9
896,فَانفَجَرَتْ,2,60,,,,10,فانفجرت,9
897,مِنْهُ,2,60,,,,10,منه,9
898,اثْنَتَا,2,60,,,,10,اثنتا,9
899,عَشْرَةَ,2,60,,,,10,عشرة,9
900,عَيْنًا,2,60,,,,10,عينا,9
901,قَدْ,2,60,,,,10,قد,9
902,عَلِمَ,2,60,,,,10,علم,9
903,كُلُّ,2,60,,,,10,كل,9
904,أُنَاسٍ,2,60,,,,10,أناس,9
905,مَّشْرَبَهُمْ,2,60,,,,10,مشربهم,9
906,كُلُوا,2,60,,,,10,كلوا,9
907,وَاشْرَبُوا,2,60,,,,10,واشربوا,9
908,مِن,2,60,,,,10,من,9
909,رِّزْقِ,2,60,,,,10,رزق,9
910,اللَّهِ,2,60,,,,10,الله,9
911,وَلَا,2,60,,,,10,ولا,9
912,تَعْثَوْا,2,60,,,,10,تعثوا,9
913,فِي,2,60,,,,10,في,9
914,الْأَرْضِ,2,60,,,,10,الأرض,9
915,مُفْسِدِينَ,2,60,,,,10,مفسدين,9
916,وَإِذْ,2,61,,,,10,وإذ,9
917,قُلْتُمْ,2,61,,,,10,قلتم,9
918,يَا,2,61,,,,10,يا,9
919,مُوسَىٰ,2,61,,,,10,موسى,9
920,لَن,2,61,,,,10,لن,9
921,نَّصْبِرَ,2,61,,,,10,نصبر,9
922,عَلَىٰ,2,61,,,,10,على,9
923,طَعَامٍ,2,61,,,,10,طعام,9
924,وَاحِدٍ,2,61,,,,10,واحد,9
925,فَادْعُ,2,61,,,,10,فادع,9
926,لَنَا,2,61,,,,10,لنا,9
927,رَبَّكَ,2,61,,,,10,ربك,9
928,يُخْرِجْ,2,61,,,,10,يخرج,9
929,لَنَا,2,61,,,,10,لنا,9
930,مِمَّا,2,61,,,,10,مما,9
931,تُنبِتُ,2,61,,,,10,تنبت,9
932,الْأَرْضُ,2,61,,,,10,الأرض,9
933,مِن,2,61,,,,10,من,9
934,بَقْلِهَا,2,61,,,,10,بقلها,9
935,وَقِثَّائِهَا,2,61,,,,10,وقثائها,9
936,وَفُومِهَا,2,61,,,,10,وفومها,9
937,وَعَدَسِهَا,2,61,,,,10,وعدسها,9
938,وَبَصَلِهَا,2,61,,,,10,وبصلها,9
939,قَالَ,2,61,,,,10,قال,9
940,أَتَسْتَبْدِلُونَ,2,61,,,,10,أتستبدلون,9
941,الَّذِي,2,61,,,,10,الذي,9
942,هُوَ,2,61,,,,10,هو,9
943,أَدْنَىٰ,2,61,,,,10,أدنى,9
944,بِالَّذِي,2,61,,,,10,بالذي,9
945,هُوَ,2,61,,,,10,هو,9
946,خَيْرٌ,2,61,,,,10,خير,9
947,اهْبِطُوا,2,61,,,,10,اهبطوا,9
948,مِصْرًا,2,61,,,,10,مصرا,9
949,فَإِنَّ,2,61,,,,10,فإن,9
950,لَكُم,2,61,,,,10,لكم,9
951,مَّا,2,61,,,,10,ما,9
952,سَأَلْتُمْ,2,61,,,,10,سألتم,9
953,وَضُرِبَتْ,2,61,,,,10,وضربت,9
954,عَلَيْهِمُ,2,61,,,,10,عليهم,9
955,الذِّلَّةُ,2,61,,,,10,الذلة,9
956,وَالْمَسْكَنَةُ,2,61,,,,10,والمسكنة,9
957,وَبَاءُوا,2,61,,,,10,وباءوا,9
958,بِغَضَبٍ,2,61,,,,10,بغضب,9
959,مِّنَ,2,61,,,,10,من,9
960,اللَّهِ,2,61,,,,10,الله,9
961,ذَٰلِكَ,2,61,,,,10,ذلك,9
962,بِأَنَّهُمْ,2,61,,,,10,بأنهم,9
963,كَانُوا,2,61,,,,10,كانوا,9
964,يَكْفُرُونَ,2,61,,,,10,يكفرون,9
965,بِآيَاتِ,2,61,,,,10,بآيات,9
966,اللَّهِ,2,61,,,,10,الله,9
967,وَيَقْتُلُونَ,2,61,,,,10,ويقتلون,9
968,النَّبِيِّينَ,2,61,,,,10,النبيين,9
969,بِغَيْرِ,2,61,,,,10,بغير,9
970,الْحَقِّ,2,61,,,,10,الحق,9
971,ذَٰلِكَ,2,61,,,,10,ذلك,9
972,بِمَا,2,61,,,,10,بما,9
973,عَصَوا,2,61,,,,10,عصوا,9
974,وَّكَانُوا,2,61,,,,10,وكانوا,9
975,يَعْتَدُونَ,2,61,,,,10,يعتدون,9
976,إِنَّ,2,62,,,,10,إن,10
977,الَّذِينَ,2,62,,,,10,الذين,10
978,آمَنُوا,2,62,,,,10,آمنوا,10
979,وَالَّذِينَ,2,62,,,,10,والذين,10
980,هَادُوا,2,62,,,,10,هادوا,10
981,وَالنَّصَارَىٰ,2,62,,,,10,والنصارى,10
982,وَالصَّابِئِينَ,2,62,,,,10,والصابئين,10
983,مَنْ,2,62,,,,10,من,10
984,آمَنَ,2,62,,,,10,آمن,10
985,بِاللَّهِ,2,62,,,,10,بالله,10
986,وَالْيَوْمِ,2,62,,,,10,واليوم,10
987,الْآخِرِ,2,62,,,,10,الآخر,10
988,وَعَمِلَ,2,62,,,,10,وعمل,10
989,صَالِحًا,2,62,,,,10,صالحا,10
990,فَلَهُمْ,2,62,,,,10,فلهم,10
991,أَجْرُهُمْ,2,62,,,,10,أجرهم,10
992,عِندَ,2,62,,,,10,عند,10
993,رَبِّهِمْ,2,62,,,,10,ربهم,10
994,وَلَا,2,62,,,,10,ولا,10
995,خَوْفٌ,2,62,,,,10,خوف,10
996,عَلَيْهِمْ,2,62,,,,10,عليهم,10
997,وَلَا,2,62,,,,10,ولا,10
998,هُمْ,2,62,,,,10,هم,10
999,يَحْزَنُونَ,2,62,,,,10,يحزنون,10
1000,وَإِذْ,2,63,,,,10,وإذ,10
1001,أَخَذْنَا,2,63,,,,10,أخذنا,10
1002,مِيثَاقَكُمْ,2,63,,,,10,ميثاقكم,10
1003,وَرَفَعْنَا,2,63,,,,10,ورفعنا,10
1004,فَوْقَكُمُ,2,63,,,,10,فوقكم,10
1005,الطُّورَ,2,63,,,,10,الطور,10
1006,خُذُوا,2,63,,,,10,خذوا,10
1007,مَا,2,63,,,,10,ما,10
1008,آتَيْنَاكُم,2,63,,,,10,آتيناكم,10
1009,بِقُوَّةٍ,2,63,,,,10,بقوة,10
1010,وَاذْكُرُوا,2,63,,,,10,واذكروا,10
1011,مَا,2,63,,,,10,ما,10
1012,فِيهِ,2,63,,,,10,فيه,10
1013,لَعَلَّكُمْ,2,63,,,,10,لعلكم,10
1014,تَتَّقُونَ,2,63,,,,10,تتقون,10
1015,ثُمَّ,2,64,,,,10,ثم,10
1016,تَوَلَّيْتُم,2,64,,,,10,توليتم,10
1017,مِّن,2,64,,,,10,من,10
1018,بَعْدِ,2,64,,,,10,بعد,10
1019,ذَٰلِكَ,2,64,,,,10,ذلك,10
1020,فَلَوْلَا,2,64,,,,10,فلولا,10
